Product_Code,Sold_Quantity,Division,Date,Pharmacy_ID
P003,141,Div2,2023-06-05,Z02
P001,103,Div2,2023-06-05,Z05
P009,169,Div4,2023-06-05,Z02
P010,83,Div2,2023-06-05,Z01
P007,195,Div1,2023-06-05,Z01
P003,142,Div2,2023-06-05,Z05
P006,157,Div3,2023-06-05,Z03
P009,166,Div4,2023-06-05,Z05
P004,155,Div1,2023-06-05,Z04
P008,138,Div1,2023-06-05,Z02
P006,137,Div3,2023-06-06,Z03
P002,96,Div1,2023-06-06,Z01
P007,181,Div4,2023-06-06,Z01
P003,175,Div4,2023-06-06,Z04
P007,75,Div2,2023-06-06,Z02
P004,111,Div3,2023-06-06,Z02
P008,121,Div3,2023-06-06,Z04
P004,85,Div1,2023-06-06,Z05
P005,151,Div4,2023-06-06,Z05
P006,102,Div3,2023-06-06,Z02
P002,124,Div2,2023-06-06,Z05
P009,188,Div2,2023-06-06,Z02
P009,93,Div3,2023-06-06,Z01
P009,189,Div1,2023-06-07,Z02
P010,141,Div3,2023-06-07,Z02
P003,162,Div1,2023-06-07,Z05
P005,179,Div1,2023-06-07,Z04
P008,145,Div3,2023-06-07,Z02
P001,100,Div2,2023-06-07,Z05
P007,184,Div2,2023-06-07,Z05
P009,180,Div4,2023-06-07,Z05
P002,139,Div2,2023-06-07,Z03
P005,141,Div1,2023-06-07,Z05
P007,93,Div1,2023-06-07,Z04
P003,165,Div1,2023-06-07,Z04
P002,119,Div4,2023-06-07,Z04
P008,73,Div4,2023-06-07,Z05
P004,108,Div3,2023-06-07,Z05
P008,184,Div3,2023-06-07,Z01
P010,128,Div1,2023-06-07,Z05
P008,122,Div4,2023-06-07,Z03
P005,164,Div2,2023-06-07,Z01
P001,184,Div1,2023-06-07,Z01
P003,146,Div4,2023-06-08,Z05
P002,163,Div2,2023-06-08,Z02
P010,71,Div2,2023-06-08,Z01
P008,170,Div2,2023-06-08,Z01
P004,105,Div3,2023-06-08,Z05
P008,83,Div2,2023-06-08,Z05
P010,125,Div1,2023-06-08,Z05
P002,86,Div2,2023-06-08,Z01
P009,184,Div3,2023-06-08,Z05
P005,148,Div1,2023-06-08,Z05
P007,165,Div4,2023-06-08,Z05
P009,124,Div2,2023-06-08,Z03
P005,147,Div1,2023-06-08,Z03
P003,176,Div3,2023-06-08,Z04
P009,196,Div4,2023-06-08,Z02
P009,188,Div4,2023-06-09,Z05
P007,93,Div3,2023-06-09,Z02
P005,107,Div2,2023-06-09,Z02
P009,134,Div3,2023-06-09,Z03
P005,176,Div4,2023-06-09,Z04
P009,189,Div1,2023-06-09,Z02
P002,152,Div1,2023-06-09,Z04
P003,155,Div1,2023-06-09,Z04
P001,85,Div2,2023-06-09,Z04
P004,153,Div2,2023-06-09,Z04
P002,81,Div1,2023-06-09,Z01
P002,150,Div2,2023-06-09,Z03
P007,143,Div3,2023-06-09,Z03
P004,154,Div4,2023-06-10,Z04
P008,116,Div4,2023-06-10,Z04
P002,128,Div4,2023-06-10,Z05
P003,154,Div4,2023-06-10,Z05
P010,141,Div3,2023-06-10,Z04
P008,147,Div2,2023-06-10,Z02
P010,103,Div2,2023-06-10,Z05
P002,157,Div1,2023-06-10,Z03
P010,137,Div2,2023-06-11,Z04
P007,80,Div1,2023-06-11,Z02
P009,164,Div1,2023-06-11,Z05
P008,93,Div2,2023-06-11,Z05
P006,168,Div2,2023-06-11,Z04
P006,133,Div1,2023-06-11,Z05
P004,88,Div2,2023-06-11,Z03
P006,99,Div4,2023-06-11,Z02
P005,160,Div3,2023-06-11,Z03
P002,164,Div3,2023-06-11,Z02
P007,161,Div3,2023-06-11,Z05
P008,125,Div3,2023-06-11,Z03
P003,133,Div1,2023-06-11,Z02
P009,90,Div3,2023-06-12,Z04
P005,165,Div2,2023-06-12,Z03
P003,138,Div2,2023-06-12,Z05
P005,101,Div2,2023-06-12,Z02
P007,180,Div3,2023-06-12,Z05
P006,142,Div1,2023-06-12,Z05
P009,93,Div1,2023-06-12,Z01
P002,126,Div1,2023-06-12,Z05
P008,177,Div3,2023-06-12,Z01
P008,147,Div3,2023-06-12,Z02
P004,80,Div2,2023-06-12,Z03
P005,126,Div4,2023-06-12,Z05
P003,185,Div1,2023-06-12,Z04
P001,96,Div2,2023-06-13,Z05
P005,153,Div1,2023-06-13,Z03
P008,119,Div1,2023-06-13,Z03
P004,138,Div1,2023-06-13,Z01
P005,191,Div1,2023-06-13,Z01
P003,164,Div4,2023-06-13,Z01
P008,137,Div4,2023-06-13,Z02
P004,80,Div4,2023-06-13,Z05
P006,147,Div1,2023-06-13,Z03
P007,186,Div3,2023-06-13,Z05
P002,133,Div2,2023-06-13,Z03
P009,162,Div1,2023-06-13,Z05
P010,110,Div4,2023-06-13,Z05
P010,63,Div4,2023-06-13,Z01
P003,146,Div3,2023-06-14,Z05
P008,187,Div1,2023-06-14,Z01
P010,118,Div2,2023-06-14,Z05
P004,135,Div4,2023-06-14,Z01
P006,182,Div2,2023-06-14,Z04
P009,117,Div1,2023-06-14,Z03
P007,92,Div1,2023-06-14,Z04
P009,185,Div2,2023-06-14,Z02
P001,97,Div4,2023-06-14,Z05
P004,145,Div1,2023-06-14,Z04
P008,170,Div3,2023-06-14,Z02
P010,64,Div4,2023-06-14,Z01
P008,74,Div2,2023-06-14,Z05
P003,165,Div1,2023-06-14,Z04
P005,140,Div4,2023-06-14,Z03
P006,125,Div4,2023-06-14,Z03
P009,76,Div2,2023-06-14,Z01
P002,119,Div1,2023-06-14,Z05
P002,70,Div4,2023-06-14,Z01
P006,155,Div3,2023-06-14,Z01
P004,84,Div1,2023-06-15,Z05
P009,179,Div4,2023-06-15,Z05
P001,125,Div4,2023-06-15,Z03
P005,122,Div2,2023-06-15,Z05
P007,93,Div1,2023-06-15,Z02
P007,146,Div2,2023-06-15,Z03
P005,154,Div2,2023-06-15,Z03
P001,97,Div3,2023-06-16,Z04
P010,132,Div1,2023-06-16,Z05
P006,107,Div4,2023-06-16,Z02
P005,157,Div1,2023-06-16,Z03
P003,137,Div2,2023-06-16,Z03
P009,183,Div2,2023-06-17,Z02
P006,174,Div1,2023-06-17,Z01
P003,155,Div1,2023-06-17,Z05
P009,134,Div1,2023-06-17,Z04
P010,114,Div3,2023-06-17,Z04
P001,167,Div2,2023-06-17,Z01
P010,150,Div1,2023-06-17,Z02
P008,74,Div2,2023-06-17,Z05
P007,78,Div2,2023-06-17,Z04
P007,84,Div3,2023-06-17,Z02
P003,138,Div1,2023-06-17,Z03
P006,121,Div4,2023-06-17,Z05
P002,135,Div4,2023-06-17,Z04
P006,104,Div4,2023-06-17,Z02
P004,101,Div1,2023-06-17,Z05
P007,177,Div1,2023-06-17,Z05
P002,131,Div4,2023-06-17,Z02
P003,154,Div1,2023-06-18,Z03
P005,132,Div4,2023-06-18,Z05
P007,159,Div4,2023-06-18,Z03
P008,102,Div4,2023-06-18,Z04
P004,72,Div3,2023-06-18,Z03
P010,89,Div4,2023-06-18,Z03
P006,185,Div4,2023-06-18,Z04
P006,154,Div4,2023-06-18,Z01
P008,145,Div4,2023-06-18,Z02
P007,80,Div4,2023-06-18,Z04
P006,129,Div1,2023-06-18,Z05
P004,96,Div3,2023-06-18,Z05
P002,136,Div3,2023-06-18,Z02
P005,146,Div1,2023-06-18,Z03
P001,81,Div3,2023-06-18,Z04
P010,110,Div4,2023-06-18,Z05
P001,146,Div4,2023-06-18,Z02
P001,178,Div1,2023-06-18,Z01
P005,103,Div4,2023-06-19,Z02
P003,155,Div2,2023-06-19,Z04
P001,178,Div1,2023-06-19,Z01
P008,205,Div4,2023-06-19,Z01
P002,151,Div1,2023-06-19,Z02
P009,75,Div4,2023-06-19,Z01
P006,174,Div2,2023-06-19,Z04
P005,138,Div1,2023-06-19,Z05
P006,97,Div4,2023-06-19,Z02
P003,165,Div1,2023-06-20,Z04
P008,144,Div3,2023-06-20,Z02
P009,173,Div1,2023-06-20,Z05
P002,155,Div4,2023-06-20,Z02
P006,147,Div3,2023-06-20,Z03
P002,136,Div1,2023-06-20,Z04
P005,158,Div3,2023-06-20,Z03
P010,113,Div3,2023-06-20,Z04
P001,186,Div4,2023-06-20,Z01
P010,141,Div2,2023-06-20,Z02
P001,142,Div4,2023-06-20,Z02
P009,113,Div3,2023-06-20,Z04
P001,107,Div4,2023-06-20,Z03
P010,80,Div2,2023-06-20,Z01
P010,122,Div3,2023-06-21,Z04
P003,113,Div2,2023-06-21,Z02
P008,75,Div2,2023-06-21,Z05
P006,137,Div1,2023-06-21,Z03
P003,142,Div1,2023-06-21,Z01
P002,118,Div2,2023-06-21,Z03
P008,116,Div3,2023-06-21,Z03
P010,72,Div2,2023-06-21,Z01
P006,176,Div3,2023-06-21,Z04
P001,97,Div1,2023-06-21,Z04
P010,68,Div4,2023-06-21,Z03
P001,141,Div1,2023-06-21,Z02
P005,172,Div1,2023-06-21,Z01
P003,167,Div3,2023-06-22,Z05
P006,131,Div4,2023-06-22,Z03
P009,116,Div2,2023-06-22,Z03
P010,121,Div3,2023-06-22,Z04
P008,70,Div4,2023-06-22,Z05
P008,123,Div2,2023-06-22,Z03
P001,113,Div1,2023-06-22,Z03
P010,92,Div1,2023-06-22,Z01
P010,139,Div3,2023-06-22,Z02
P001,106,Div3,2023-06-22,Z05
P006,169,Div1,2023-06-22,Z04
P004,98,Div4,2023-06-22,Z05
P010,107,Div1,2023-06-22,Z05
P005,198,Div1,2023-06-22,Z01
P007,150,Div1,2023-06-23,Z03
P001,188,Div4,2023-06-23,Z01
P001,107,Div2,2023-06-23,Z03
P004,105,Div1,2023-06-23,Z02
P010,94,Div4,2023-06-23,Z03
P007,197,Div2,2023-06-23,Z01
P009,89,Div2,2023-06-23,Z01
P005,186,Div4,2023-06-23,Z01
P010,109,Div2,2023-06-23,Z04
P007,98,Div3,2023-06-23,Z02
P002,115,Div2,2023-06-23,Z05
P003,147,Div1,2023-06-23,Z03
P005,167,Div3,2023-06-23,Z04
P003,162,Div4,2023-06-23,Z04
P005,98,Div3,2023-06-24,Z02
P007,80,Div4,2023-06-24,Z02
P008,128,Div3,2023-06-24,Z03
P004,81,Div2,2023-06-24,Z05
P003,146,Div3,2023-06-24,Z03
P009,162,Div4,2023-06-24,Z05
P001,88,Div3,2023-06-24,Z05
P007,171,Div4,2023-06-24,Z01
P009,81,Div3,2023-06-24,Z01
P007,157,Div4,2023-06-24,Z03
P006,145,Div1,2023-06-24,Z01
P003,105,Div3,2023-06-24,Z02
P008,125,Div2,2023-06-24,Z04
P010,115,Div2,2023-06-24,Z04
P001,101,Div3,2023-06-25,Z04
P009,71,Div1,2023-06-25,Z01
P005,165,Div3,2023-06-25,Z04
P010,139,Div2,2023-06-25,Z02
P004,107,Div2,2023-06-25,Z02
P008,132,Div1,2023-06-25,Z02
P006,140,Div4,2023-06-25,Z03
P005,186,Div2,2023-06-25,Z01
P009,187,Div4,2023-06-25,Z05
P010,111,Div1,2023-06-25,Z04
P002,133,Div1,2023-06-25,Z03
P010,46,Div3,2023-06-25,Z01
P008,95,Div3,2023-06-25,Z05
P004,91,Div1,2023-06-25,Z05
P003,169,Div1,2023-06-26,Z01
P005,172,Div4,2023-06-26,Z01
P002,133,Div1,2023-06-26,Z05
P010,119,Div4,2023-06-26,Z04
P008,119,Div2,2023-06-26,Z03
P003,171,Div1,2023-06-26,Z04
P004,147,Div1,2023-06-26,Z04
P001,167,Div3,2023-06-26,Z01
P008,137,Div1,2023-06-26,Z02
P007,97,Div3,2023-06-26,Z02
P004,73,Div3,2023-06-27,Z05
P007,70,Div4,2023-06-27,Z04
P002,93,Div4,2023-06-27,Z01
P010,68,Div3,2023-06-27,Z01
P007,86,Div4,2023-06-27,Z02
P001,166,Div2,2023-06-27,Z01
P008,124,Div3,2023-06-27,Z03
P001,90,Div1,2023-06-27,Z03
P006,147,Div4,2023-06-27,Z03
P003,147,Div1,2023-06-27,Z01
P007,200,Div3,2023-06-27,Z01
P002,132,Div3,2023-06-27,Z04
P009,93,Div3,2023-06-27,Z01
P010,132,Div2,2023-06-27,Z04
P001,127,Div1,2023-06-27,Z02
P007,179,Div3,2023-06-27,Z05
P005,134,Div1,2023-06-27,Z05
P009,182,Div2,2023-06-27,Z02
P002,112,Div2,2023-06-28,Z04
P004,76,Div2,2023-06-28,Z03
P009,188,Div2,2023-06-28,Z02
P004,106,Div3,2023-06-28,Z05
P010,56,Div4,2023-06-28,Z01
P007,86,Div3,2023-06-28,Z04
P009,169,Div2,2023-06-28,Z05
P008,180,Div3,2023-06-28,Z01
P009,132,Div1,2023-06-28,Z04
P003,130,Div1,2023-06-28,Z02
P002,96,Div3,2023-06-28,Z01
P004,113,Div1,2023-06-28,Z01
P009,174,Div4,2023-06-29,Z05
P001,100,Div2,2023-06-29,Z05
P005,165,Div1,2023-06-29,Z04
P006,132,Div3,2023-06-29,Z05
P008,124,Div3,2023-06-29,Z03
P004,124,Div4,2023-06-29,Z01
P006,143,Div3,2023-06-29,Z03
P002,131,Div2,2023-06-29,Z03
P007,154,Div2,2023-06-29,Z03
P006,154,Div4,2023-06-29,Z04
P010,139,Div1,2023-06-29,Z02
P008,166,Div1,2023-06-29,Z01
P005,133,Div1,2023-06-29,Z05
P007,176,Div1,2023-06-29,Z05
P005,168,Div3,2023-06-29,Z03
P010,137,Div4,2023-06-29,Z04
P009,80,Div3,2023-06-29,Z01
P006,157,Div1,2023-06-29,Z01
P002,126,Div4,2023-06-29,Z04
P004,72,Div4,2023-06-29,Z03
P001,89,Div2,2023-06-29,Z04
P006,138,Div1,2023-06-30,Z03
P004,74,Div1,2023-06-30,Z03
P007,141,Div2,2023-06-30,Z03
P003,136,Div4,2023-06-30,Z05
P009,105,Div4,2023-06-30,Z04
P008,139,Div3,2023-06-30,Z02
P003,166,Div3,2023-06-30,Z03
P006,131,Div1,2023-06-30,Z05
P008,101,Div3,2023-06-30,Z04
P004,111,Div4,2023-06-30,Z02
P001,107,Div1,2023-06-30,Z05
P010,152,Div2,2023-06-30,Z02
P006,126,Div3,2023-06-30,Z02
P001,117,Div2,2023-07-01,Z03
P010,73,Div4,2023-07-01,Z01
P010,131,Div1,2023-07-01,Z04
P001,96,Div3,2023-07-01,Z04
P003,137,Div4,2023-07-01,Z03
P006,142,Div1,2023-07-01,Z03
P005,151,Div3,2023-07-01,Z03
P005,129,Div3,2023-07-01,Z05
P003,146,Div3,2023-07-01,Z05
P005,149,Div1,2023-07-01,Z04
P002,95,Div3,2023-07-01,Z01
P010,83,Div2,2023-07-01,Z03
P002,140,Div1,2023-07-01,Z04
P001,173,Div2,2023-07-01,Z01
P006,123,Div4,2023-07-01,Z05
P002,127,Div4,2023-07-02,Z04
P003,125,Div3,2023-07-02,Z02
P009,170,Div4,2023-07-02,Z05
P004,118,Div4,2023-07-02,Z01
P009,125,Div3,2023-07-02,Z04
P007,85,Div4,2023-07-02,Z04
P002,140,Div2,2023-07-02,Z03
P006,92,Div1,2023-07-02,Z02
P008,161,Div3,2023-07-02,Z02
P008,67,Div3,2023-07-02,Z05
P006,187,Div2,2023-07-02,Z04
P001,89,Div3,2023-07-02,Z04
P010,87,Div3,2023-07-02,Z01
P007,105,Div3,2023-07-02,Z02
P008,117,Div2,2023-07-03,Z03
P007,170,Div3,2023-07-03,Z05
P007,81,Div2,2023-07-03,Z04
P002,89,Div1,2023-07-03,Z01
P008,90,Div3,2023-07-03,Z05
P004,105,Div1,2023-07-03,Z02
P002,111,Div4,2023-07-03,Z05
P004,144,Div2,2023-07-03,Z04
P003,172,Div2,2023-07-03,Z01
P004,105,Div1,2023-07-03,Z01
P010,126,Div3,2023-07-03,Z04
P009,127,Div3,2023-07-03,Z03
P001,109,Div4,2023-07-03,Z05
P001,116,Div1,2023-07-04,Z03
P009,112,Div3,2023-07-04,Z04
P004,77,Div3,2023-07-04,Z03
P002,75,Div4,2023-07-04,Z01
P003,152,Div4,2023-07-04,Z04
P004,118,Div1,2023-07-04,Z01
P008,89,Div2,2023-07-04,Z04
P009,101,Div1,2023-07-04,Z01
P003,145,Div2,2023-07-04,Z05
P004,119,Div1,2023-07-04,Z02
P005,155,Div1,2023-07-04,Z03
P010,72,Div2,2023-07-04,Z03
P005,190,Div1,2023-07-04,Z01
P003,144,Div4,2023-07-04,Z03
P009,187,Div4,2023-07-05,Z02
P001,87,Div4,2023-07-05,Z04
P009,119,Div1,2023-07-05,Z04
P007,87,Div1,2023-07-05,Z04
P004,79,Div3,2023-07-05,Z05
P002,117,Div3,2023-07-05,Z03
P008,146,Div4,2023-07-05,Z02
P002,130,Div4,2023-07-05,Z04
P009,75,Div1,2023-07-05,Z01
P006,107,Div1,2023-07-05,Z02
P003,155,Div4,2023-07-05,Z04
P007,189,Div2,2023-07-05,Z01
P010,155,Div2,2023-07-05,Z02
P003,150,Div2,2023-07-06,Z02
P005,161,Div3,2023-07-06,Z04
P006,120,Div1,2023-07-06,Z02
P004,172,Div3,2023-07-06,Z04
P005,178,Div3,2023-07-06,Z01
P007,176,Div3,2023-07-06,Z01
P007,90,Div2,2023-07-06,Z02
P009,91,Div2,2023-07-06,Z01
P002,155,Div4,2023-07-06,Z04
P006,157,Div1,2023-07-06,Z03
P004,103,Div2,2023-07-06,Z05
P008,97,Div1,2023-07-07,Z04
P009,182,Div1,2023-07-07,Z05
P004,144,Div4,2023-07-07,Z04
P002,153,Div2,2023-07-07,Z03
P004,107,Div4,2023-07-07,Z02
P002,139,Div4,2023-07-07,Z04
P010,122,Div1,2023-07-07,Z02
P008,155,Div1,2023-07-07,Z02
P004,77,Div4,2023-07-07,Z03
P003,144,Div2,2023-07-07,Z02
P002,132,Div2,2023-07-07,Z05
P005,158,Div4,2023-07-07,Z04
P006,184,Div1,2023-07-07,Z04
P010,135,Div3,2023-07-08,Z04
P005,153,Div4,2023-07-08,Z03
P007,165,Div1,2023-07-08,Z05
P008,140,Div1,2023-07-08,Z02
P002,146,Div4,2023-07-08,Z04
P007,82,Div1,2023-07-08,Z02
P007,159,Div4,2023-07-08,Z03
P001,126,Div4,2023-07-08,Z02
P004,135,Div1,2023-07-08,Z04
P001,201,Div4,2023-07-08,Z01
P010,94,Div2,2023-07-08,Z01
P005,179,Div4,2023-07-08,Z01
P006,150,Div2,2023-07-08,Z01
P005,165,Div4,2023-07-08,Z04
P003,134,Div3,2023-07-08,Z02
P006,155,Div3,2023-07-09,Z03
P006,110,Div1,2023-07-09,Z02
P001,158,Div4,2023-07-09,Z02
P007,158,Div4,2023-07-09,Z05
P004,164,Div3,2023-07-09,Z04
P010,149,Div3,2023-07-09,Z02
P009,163,Div1,2023-07-09,Z05
P005,108,Div1,2023-07-09,Z02
P002,123,Div1,2023-07-09,Z05
P008,116,Div2,2023-07-09,Z03
P004,78,Div3,2023-07-10,Z03
P005,160,Div2,2023-07-10,Z04
P006,180,Div2,2023-07-10,Z01
P003,176,Div4,2023-07-10,Z04
P003,129,Div1,2023-07-10,Z02
P004,146,Div3,2023-07-10,Z04
P004,76,Div2,2023-07-10,Z05
P010,83,Div4,2023-07-10,Z01
P002,138,Div1,2023-07-10,Z02
P001,92,Div3,2023-07-10,Z05
P004,118,Div4,2023-07-10,Z01
P007,69,Div1,2023-07-10,Z04
P009,169,Div1,2023-07-11,Z05
P008,124,Div1,2023-07-11,Z03
P005,174,Div4,2023-07-11,Z04
P006,167,Div2,2023-07-11,Z04
P010,116,Div1,2023-07-11,Z05
P002,125,Div2,2023-07-11,Z04
P005,142,Div3,2023-07-11,Z05
P009,131,Div1,2023-07-11,Z04
P006,102,Div1,2023-07-11,Z02
P010,93,Div4,2023-07-11,Z03
P003,159,Div2,2023-07-11,Z04
P008,143,Div2,2023-07-12,Z02
P003,133,Div3,2023-07-12,Z03
P010,112,Div4,2023-07-12,Z05
P002,124,Div4,2023-07-12,Z05
P006,118,Div2,2023-07-12,Z02
P008,78,Div3,2023-07-12,Z05
P004,147,Div2,2023-07-12,Z04
P006,162,Div4,2023-07-12,Z01
P004,130,Div1,2023-07-12,Z01
P009,170,Div1,2023-07-12,Z05
P006,132,Div1,2023-07-13,Z05
P005,156,Div1,2023-07-13,Z03
P001,92,Div4,2023-07-13,Z04
P002,134,Div1,2023-07-13,Z03
P001,135,Div1,2023-07-13,Z02
P008,130,Div4,2023-07-13,Z03
P007,88,Div1,2023-07-13,Z04
P008,74,Div4,2023-07-13,Z05
P003,142,Div3,2023-07-13,Z01
P006,145,Div3,2023-07-13,Z03
P005,114,Div1,2023-07-13,Z02
P010,134,Div1,2023-07-14,Z04
P006,161,Div2,2023-07-14,Z01
P003,181,Div4,2023-07-14,Z01
P007,199,Div4,2023-07-14,Z01
P002,132,Div4,2023-07-14,Z05
P005,112,Div4,2023-07-14,Z02
P009,119,Div3,2023-07-14,Z04
P003,160,Div1,2023-07-14,Z03
P010,86,Div4,2023-07-14,Z01
P006,94,Div1,2023-07-14,Z02
P009,202,Div4,2023-07-14,Z02
P010,86,Div4,2023-07-14,Z03
P010,123,Div3,2023-07-15,Z05
P002,61,Div4,2023-07-15,Z01
P008,211,Div3,2023-07-15,Z01
P008,137,Div2,2023-07-15,Z03
P005,157,Div2,2023-07-15,Z05
P004,126,Div3,2023-07-15,Z04
P007,148,Div2,2023-07-15,Z03
P002,133,Div2,2023-07-15,Z04
P006,179,Div1,2023-07-15,Z04
P001,96,Div4,2023-07-15,Z05
P007,69,Div3,2023-07-15,Z04
P001,88,Div1,2023-07-15,Z04
P001,113,Div4,2023-07-15,Z03
P010,120,Div1,2023-07-15,Z04
P010,96,Div4,2023-07-16,Z03
P005,114,Div3,2023-07-16,Z02
P005,188,Div4,2023-07-16,Z01
P006,149,Div1,2023-07-16,Z03
P010,151,Div1,2023-07-16,Z04
P006,173,Div2,2023-07-16,Z04
P009,186,Div4,2023-07-16,Z05
P007,157,Div2,2023-07-16,Z03
P007,178,Div4,2023-07-16,Z01
P003,170,Div2,2023-07-16,Z01
P001,194,Div3,2023-07-16,Z01
P009,174,Div4,2023-07-16,Z02
P007,76,Div2,2023-07-16,Z02
P007,62,Div3,2023-07-16,Z04
P002,84,Div1,2023-07-16,Z01
P004,130,Div4,2023-07-16,Z01
P008,86,Div1,2023-07-16,Z05
P005,170,Div2,2023-07-16,Z04
P006,151,Div3,2023-07-16,Z01
P002,137,Div3,2023-07-16,Z05
P004,104,Div2,2023-07-16,Z02
P002,162,Div1,2023-07-16,Z03
P009,122,Div2,2023-07-16,Z03
P008,117,Div1,2023-07-17,Z03
P002,114,Div1,2023-07-17,Z05
P010,120,Div1,2023-07-17,Z05
P006,139,Div3,2023-07-17,Z05
P006,133,Div4,2023-07-17,Z03
P010,154,Div4,2023-07-17,Z02
P007,100,Div1,2023-07-17,Z02
P005,177,Div2,2023-07-17,Z01
P005,140,Div4,2023-07-17,Z05
P009,173,Div2,2023-07-17,Z02
P001,121,Div2,2023-07-17,Z03
P004,92,Div4,2023-07-17,Z03
P010,137,Div1,2023-07-17,Z04
P010,83,Div3,2023-07-17,Z03
P008,116,Div4,2023-07-17,Z04
P006,171,Div3,2023-07-17,Z04
P006,109,Div4,2023-07-17,Z02
P001,136,Div1,2023-07-18,Z02
P008,153,Div3,2023-07-18,Z02
P008,135,Div3,2023-07-18,Z04
P005,139,Div1,2023-07-18,Z05
P008,180,Div1,2023-07-18,Z01
P001,114,Div1,2023-07-18,Z03
P007,109,Div3,2023-07-18,Z02
P006,165,Div4,2023-07-18,Z04
P007,161,Div1,2023-07-18,Z03
P010,135,Div3,2023-07-18,Z05
P003,166,Div2,2023-07-18,Z01
P002,139,Div2,2023-07-18,Z02
P008,39,Div2,2023-07-18,Z05
P007,145,Div3,2023-07-19,Z03
P010,116,Div4,2023-07-19,Z05
P006,192,Div2,2023-07-19,Z04
P006,158,Div3,2023-07-19,Z03
P001,87,Div1,2023-07-19,Z05
P003,136,Div2,2023-07-19,Z05
P009,137,Div3,2023-07-19,Z03
P008,177,Div2,2023-07-19,Z01
P010,93,Div2,2023-07-19,Z03
P009,79,Div4,2023-07-19,Z01
P001,186,Div3,2023-07-19,Z01
P005,105,Div4,2023-07-19,Z02
P002,129,Div3,2023-07-19,Z05
P007,193,Div3,2023-07-19,Z05
P006,194,Div1,2023-07-20,Z04
P002,130,Div1,2023-07-20,Z05
P008,85,Div4,2023-07-20,Z05
P001,116,Div4,2023-07-20,Z03
P002,144,Div4,2023-07-20,Z03
P002,148,Div4,2023-07-20,Z04
P010,93,Div2,2023-07-20,Z01
P001,183,Div1,2023-07-20,Z01
P003,138,Div2,2023-07-20,Z03
P008,114,Div4,2023-07-20,Z04
P008,150,Div3,2023-07-20,Z02
P009,131,Div4,2023-07-20,Z03
P002,87,Div1,2023-07-20,Z01
P005,165,Div2,2023-07-21,Z03
P009,187,Div3,2023-07-21,Z05
P009,137,Div2,2023-07-21,Z03
P002,107,Div4,2023-07-21,Z01
P003,125,Div3,2023-07-21,Z02
P002,110,Div1,2023-07-21,Z05
P006,152,Div2,2023-07-21,Z03
P005,179,Div2,2023-07-21,Z01
P006,135,Div2,2023-07-21,Z05
P004,110,Div3,2023-07-21,Z05
P001,139,Div3,2023-07-21,Z02
P007,176,Div3,2023-07-22,Z05
P009,123,Div2,2023-07-22,Z03
P003,144,Div4,2023-07-22,Z05
P005,170,Div4,2023-07-22,Z01
P005,177,Div4,2023-07-22,Z03
P008,153,Div4,2023-07-22,Z02
P003,150,Div4,2023-07-22,Z01
P007,104,Div3,2023-07-22,Z02
P001,115,Div4,2023-07-22,Z03
P001,95,Div2,2023-07-22,Z05
P001,96,Div3,2023-07-22,Z04
P010,111,Div3,2023-07-23,Z04
P008,135,Div1,2023-07-23,Z04
P006,177,Div2,2023-07-23,Z04
P004,108,Div1,2023-07-23,Z03
P002,153,Div3,2023-07-23,Z02
P007,158,Div4,2023-07-23,Z05
P008,149,Div3,2023-07-23,Z02
P008,173,Div1,2023-07-23,Z01
P006,157,Div3,2023-07-23,Z01
P009,142,Div4,2023-07-23,Z03
P007,198,Div3,2023-07-23,Z01
P010,157,Div2,2023-07-23,Z02
P001,145,Div3,2023-07-23,Z02
P003,176,Div4,2023-07-23,Z04
P010,121,Div1,2023-07-23,Z05
P006,114,Div3,2023-07-23,Z02
P001,93,Div3,2023-07-24,Z05
P007,76,Div4,2023-07-24,Z02
P004,104,Div4,2023-07-24,Z05
P007,153,Div2,2023-07-24,Z03
P008,151,Div3,2023-07-24,Z02
P006,188,Div2,2023-07-24,Z04
P008,132,Div4,2023-07-24,Z03
P003,141,Div1,2023-07-24,Z02
P003,175,Div3,2023-07-24,Z04
P001,109,Div4,2023-07-24,Z03
P002,89,Div1,2023-07-24,Z01
P010,122,Div1,2023-07-24,Z05
P005,181,Div3,2023-07-24,Z04
P008,88,Div4,2023-07-24,Z05
P003,128,Div2,2023-07-25,Z02
P010,93,Div4,2023-07-25,Z03
P008,87,Div4,2023-07-25,Z05
P004,157,Div1,2023-07-25,Z04
P004,125,Div4,2023-07-25,Z02
P002,137,Div1,2023-07-25,Z04
P003,148,Div1,2023-07-25,Z03
P002,137,Div4,2023-07-25,Z03
P010,84,Div2,2023-07-25,Z01
P008,124,Div4,2023-07-25,Z03
P005,115,Div3,2023-07-25,Z02
P009,203,Div3,2023-07-25,Z02
P007,194,Div1,2023-07-25,Z01
P008,196,Div3,2023-07-25,Z01
P007,176,Div2,2023-07-25,Z05
P009,144,Div3,2023-07-25,Z03
P001,125,Div2,2023-07-26,Z03
P008,97,Div3,2023-07-26,Z05
P009,188,Div1,2023-07-26,Z02
P010,163,Div1,2023-07-26,Z02
P006,155,Div4,2023-07-26,Z05
P003,152,Div3,2023-07-26,Z02
P006,160,Div3,2023-07-26,Z01
P006,118,Div3,2023-07-26,Z02
P004,142,Div1,2023-07-26,Z01
P005,195,Div4,2023-07-26,Z01
